customerID,Churn,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharge,DailyCharge,tenure_group,tenure_segment,ServiceCount
0257-ZESQC,1,Female,1,1,0,27,0,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.2,1929.35,2.785185185185185,24-48,25+ meses,1
0258-NOKBL,0,Male,0,0,0,3,0,0,Fiber optic,0,1,1,0,0,1,Month-to-month,0,Electronic check,90.4,268.45,30.133333333333336,0-12,0–10 meses,3
0259-GBZSH,1,Male,0,0,0,2,0,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.65,181.5,42.825,0-12,0–10 meses,2
0260-ZDLGK,1,Female,0,0,1,9,0,0,DSL,0,0,1,1,1,1,Month-to-month,1,Mailed check,72.9,651.4,8.100000000000001,0-12,0–10 meses,4
0263-FJTQO,0,Male,0,1,1,50,0,1,DSL,1,0,0,1,1,0,Two year,1,Credit card (automatic),70.5,3486.65,1.41,48+,25+ meses,4
0264-CNITK,0,Female,0,1,1,71,0,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1389.6,0.2830985915492958,48+,25+ meses,0
0265-EDXBD,1,Male,1,1,0,32,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,2303.35,2.340625,24-48,25+ meses,1
0265-PSUAE,0,Female,0,1,1,16,0,0,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),100.7,1522.7,6.29375,12-24,11–24 meses,4
0266-CLZKZ,0,Female,0,1,1,67,0,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),105.65,6717.9,1.576865671641791,48+,25+ meses,5
0266-GMEAO,0,Male,0,1,1,72,0,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.3,8058.55,1.5875,48+,25+ meses,7
0268-QKIWO,1,Female,0,0,0,3,0,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,58.85,6.583333333333333,0-12,0–10 meses,0
0269-XFESX,0,Male,0,1,1,23,0,1,No,0,0,0,0,0,0,One year,0,Mailed check,24.35,538.5,1.058695652173913,12-24,11–24 meses,1
0270-THENM,0,Male,0,1,1,72,0,1,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),69.85,5102.35,0.9701388888888888,48+,25+ meses,5
0274-JKUJR,0,Male,0,1,1,7,0,0,DSL,1,1,1,0,1,1,Month-to-month,0,Mailed check,58.85,465.7,8.407142857142857,0-12,0–10 meses,5
0277-BKSQP,0,Male,0,1,1,8,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.4,475.1,6.8,0-12,0–10 meses,1
0277-ORXQS,0,Male,0,1,1,66,0,0,DSL,0,0,0,1,1,1,Two year,0,Bank transfer (automatic),50.55,3364.55,0.7659090909090909,48+,25+ meses,3
0278-YXOOG,1,Male,0,0,0,5,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,21.05,113.85,4.21,0-12,0–10 meses,0
0280-XJGEX,1,Male,0,0,0,49,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),103.7,5036.3,2.1163265306122447,48+,25+ meses,5
0281-CNTZX,0,Male,0,1,0,63,0,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),19.95,1234.8,0.31666666666666665,48+,25+ meses,0
0282-NVSJS,0,Female,1,1,1,12,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,29.3,355.9,2.441666666666667,12-24,11–24 meses,1
0285-INHLN,0,Male,0,1,1,27,0,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),54.75,1510.3,2.0277777777777777,24-48,25+ meses,2
0289-IVARM,0,Female,0,0,0,35,0,0,DSL,1,1,1,0,0,0,Month-to-month,0,Electronic check,60.55,1982.6,1.73,24-48,25+ meses,3
0292-WEGCH,0,Female,0,1,1,54,0,1,DSL,0,1,1,1,1,1,Month-to-month,1,Electronic check,86.2,4524.05,1.5962962962962963,48+,25+ meses,6
0295-PPHDO,1,Male,0,0,0,1,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,95.45,95.45,0-12,0–10 meses,3
0295-QVKPB,0,Male,0,0,0,5,0,0,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),63.95,318.1,12.790000000000001,0-12,0–10 meses,3
0297-RBCSG,0,Male,0,0,0,19,0,0,DSL,0,1,0,1,0,1,One year,1,Bank transfer (automatic),65.35,1231.85,3.439473684210526,12-24,11–24 meses,3
0298-XACET,0,Male,0,1,1,52,0,0,DSL,0,1,1,1,1,0,Two year,0,Mailed check,50.2,2554.0,0.9653846153846154,48+,25+ meses,4
0301-FIDRB,0,Female,0,1,1,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),63.8,4684.3,0.8861111111111111,48+,25+ meses,6
0301-KOBTQ,0,Male,0,0,0,32,0,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.05,614.45,0.6265625,24-48,25+ meses,0
0302-JOIVN,1,Female,0,1,0,8,0,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,101.15,842.9,12.64375,0-12,0–10 meses,4
0303-UNCIP,0,Male,0,0,0,41,0,1,DSL,0,0,1,0,0,1,One year,0,Mailed check,65.0,2531.8,1.5853658536585367,24-48,25+ meses,3
0303-WMMRN,0,Male,0,0,0,5,0,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.25,86.05,3.85,0-12,0–10 meses,0
0305-SQECB,0,Female,0,0,1,11,0,0,DSL,1,0,0,1,0,0,One year,1,Mailed check,36.05,402.6,3.277272727272727,0-12,11–24 meses,2
0306-JAELE,1,Male,0,0,0,5,0,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.1,453.4,19.22,0-12,0–10 meses,3
0307-BCOPK,0,Female,0,0,0,16,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,19.05,326.65,1.190625,12-24,11–24 meses,0
0308-GIQJT,0,Male,1,0,0,71,0,1,Fiber optic,0,1,0,1,1,1,One year,0,Bank transfer (automatic),105.75,7382.85,1.4894366197183098,48+,25+ meses,5
0308-IVGOK,0,Female,0,0,0,11,0,0,DSL,0,1,1,1,0,0,One year,1,Credit card (automatic),40.4,422.6,3.6727272727272724,0-12,11–24 meses,3
0310-MVLET,1,Female,0,1,1,61,0,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.15,6010.05,1.6254098360655738,48+,25+ meses,4
0310-SUCIN,0,Female,0,1,0,71,0,0,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),84.8,6046.1,1.1943661971830986,48+,25+ meses,6
0310-VQXAM,0,Male,0,0,0,9,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.85,178.8,2.2055555555555557,0-12,0–10 meses,0
0311-QYWSS,0,Female,0,0,0,6,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,49.45,314.6,8.241666666666667,0-12,0–10 meses,1
0311-UNPFF,1,Female,0,0,0,26,0,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),88.8,2274.35,3.4153846153846152,24-48,25+ meses,2
0314-TKOSI,0,Female,0,0,0,6,0,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,322.9,9.191666666666666,0-12,0–10 meses,2
0315-LVCRK,0,Male,0,0,0,11,0,0,Fiber optic,0,0,1,0,0,1,Month-to-month,0,Electronic check,84.8,888.75,7.709090909090909,0-12,11–24 meses,2
0318-QUUOB,1,Male,0,1,0,1,0,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.55,80.55,80.55,0-12,0–10 meses,1
0318-ZOPWS,0,Female,0,1,0,49,0,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.15,973.35,0.41122448979591836,48+,25+ meses,0
0319-QZTCO,0,Female,0,1,1,3,0,0,DSL,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),58.7,168.6,19.566666666666666,0-12,0–10 meses,2
0320-DWVTU,0,Female,0,0,0,53,0,0,Fiber optic,1,1,1,1,0,1,Two year,0,Mailed check,99.5,5424.25,1.8773584905660377,48+,25+ meses,5
0320-JDNQG,1,Male,0,1,1,23,0,0,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Electronic check,99.85,2331.3,4.341304347826087,12-24,11–24 meses,4
0322-CHQRU,1,Male,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.35,89.5,22.675,0-12,0–10 meses,0
0322-YINQP,1,Male,0,0,0,1,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.55,48.55,48.55,0-12,0–10 meses,1
0323-XWWTN,0,Male,0,0,1,3,0,1,No,0,0,0,0,0,0,Two year,1,Mailed check,26.4,121.25,8.799999999999999,0-12,0–10 meses,1
0324-BRPCJ,1,Female,1,1,0,68,0,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.2,6851.65,1.473529411764706,48+,25+ meses,4
0325-XBFAC,1,Male,0,0,0,8,0,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.7,740.3,11.8375,0-12,0–10 meses,3
0326-VDYXE,0,Female,0,1,0,70,0,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,97.65,6982.5,1.395,48+,25+ meses,4
0327-WFZSY,0,Male,0,1,1,39,0,1,Fiber optic,0,0,1,0,1,1,One year,0,Electronic check,100.0,3835.55,2.5641025641025643,24-48,25+ meses,4
0328-GRPMV,1,Female,0,0,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,70.1,70.1,0-12,0–10 meses,0
0329-GTIAJ,1,Female,0,0,0,3,0,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,97.9,315.3,32.63333333333333,0-12,0–10 meses,4
0330-BGYZE,0,Male,0,1,0,60,0,1,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),102.5,6157.6,1.7083333333333333,48+,25+ meses,5
0330-IVZHA,1,Female,0,1,0,5,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,330.15,13.99,0-12,0–10 meses,0
0334-GDDSO,1,Male,1,0,0,3,0,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.35,233.7,27.116666666666664,0-12,0–10 meses,2
0334-ZFJSR,0,Female,0,1,0,55,0,1,DSL,1,1,0,1,0,0,One year,1,Credit card (automatic),66.05,3462.1,1.200909090909091,48+,25+ meses,4
0336-KXKFK,0,Male,0,0,0,72,0,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),61.2,4390.25,0.8500000000000001,48+,25+ meses,5
0336-PIKEI,0,Male,1,1,0,72,0,0,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),74.4,5360.75,1.0333333333333334,48+,25+ meses,5
0337-CNPZE,1,Female,0,0,0,41,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.3,4443.45,2.5926829268292684,24-48,25+ meses,5
0343-QLUZP,0,Male,0,0,0,60,0,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),39.6,2424.5,0.66,48+,25+ meses,3
0345-HKJVM,1,Female,0,0,0,6,0,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,89.3,577.6,14.883333333333333,0-12,0–10 meses,2
0345-XMMUG,0,Female,0,1,0,46,0,1,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),108.9,4854.3,2.367391304347826,24-48,25+ meses,6
0347-UBKUZ,0,Female,0,0,0,15,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.9,320.45,1.3266666666666667,12-24,11–24 meses,0
0348-SDKOL,1,Female,0,1,0,58,0,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Credit card (automatic),102.1,5885.4,1.7603448275862068,48+,25+ meses,5
0354-VXMJC,0,Male,0,1,1,23,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.6,426.65,0.8521739130434783,12-24,11–24 meses,0
0354-WYROK,1,Female,1,1,1,31,0,0,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Electronic check,98.9,2911.3,3.1903225806451614,24-48,25+ meses,4
0356-ERHVT,0,Male,0,1,0,11,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.9,521.9,4.172727272727273,0-12,11–24 meses,0
0356-OBMAC,0,Female,1,0,0,56,0,1,Fiber optic,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,5706.3,1.7839285714285715,48+,25+ meses,5
0357-NVCRI,0,Female,0,0,1,25,0,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.05,471.7,0.802,24-48,25+ meses,0
0361-HJRDX,0,Female,0,0,0,68,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),64.35,4539.6,0.9463235294117647,48+,25+ meses,6
0362-RAOQO,0,Female,0,0,0,40,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.65,830.25,0.49124999999999996,24-48,25+ meses,0
0362-ZBZWJ,1,Male,0,0,0,36,0,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,84.9,3067.2,2.3583333333333334,24-48,25+ meses,2
0363-QJVFX,1,Male,0,0,0,32,0,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Credit card (automatic),108.15,3432.9,3.3796875,24-48,25+ meses,6
0363-SVHYR,0,Male,0,1,1,71,0,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,6263.8,1.2232394366197181,48+,25+ meses,7
0365-BZUWY,0,Male,0,1,0,17,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.55,1742.5,6.0323529411764705,12-24,11–24 meses,5
0365-GXEZS,0,Male,0,1,0,18,0,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Electronic check,78.2,1468.75,4.344444444444445,12-24,11–24 meses,2
0365-TRTPY,0,Female,0,0,0,37,0,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,2.464864864864865,24-48,25+ meses,4
0366-NQSHS,0,Male,0,0,0,2,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.35,46.35,9.675,0-12,0–10 meses,0
0369-ZGOVK,0,Female,0,1,1,28,0,0,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),70.4,1992.2,2.5142857142857147,24-48,25+ meses,0
0373-AIVNJ,0,Male,0,0,0,9,0,0,DSL,1,1,1,0,0,0,One year,0,Mailed check,39.55,373.0,4.394444444444444,0-12,0–10 meses,3
0374-AACSZ,0,Female,0,0,0,1,0,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,50.15,50.15,50.15,0-12,0–10 meses,1
0374-FIUCA,0,Male,0,1,0,65,0,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.4,1414.45,0.31384615384615383,48+,25+ meses,0
0374-IOEGQ,0,Female,0,0,0,3,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.6,122.7,14.866666666666667,0-12,0–10 meses,0
0375-HVGXO,1,Female,0,0,0,1,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,34.7,34.7,34.7,0-12,0–10 meses,1
0376-OIWME,0,Male,0,1,0,36,0,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,93.6,3366.05,2.5999999999999996,24-48,25+ meses,3
0376-YMCJC,1,Male,0,0,0,23,0,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,90.6,1943.2,3.9391304347826086,12-24,11–24 meses,3
0377-JBKKT,0,Male,0,1,1,22,0,0,DSL,1,1,0,1,0,0,Month-to-month,1,Mailed check,57.95,1271.8,2.6340909090909093,12-24,11–24 meses,3
0378-CJKPV,0,Female,0,1,0,72,0,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),112.1,7965.95,1.5569444444444445,48+,25+ meses,7
0378-NHQXU,1,Female,0,1,1,17,0,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,88.25,1460.65,5.1911764705882355,12-24,11–24 meses,3
0378-TOVMS,1,Female,0,0,0,3,0,0,Fiber optic,0,0,0,1,0,1,Month-to-month,0,Electronic check,85.8,272.2,28.599999999999998,0-12,0–10 meses,2
0378-XSZPU,1,Male,0,1,0,58,0,0,DSL,1,1,1,0,0,0,One year,0,Credit card (automatic),60.3,3563.8,1.039655172413793,48+,25+ meses,3
0379-DJQHR,0,Male,0,1,1,67,0,0,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),81.35,5398.6,1.2141791044776118,48+,25+ meses,5
0380-NEAVX,0,Male,1,0,0,34,0,0,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,99.85,3343.15,2.9367647058823527,24-48,25+ meses,4
0380-ZCSBI,0,Male,0,0,0,10,0,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.0,198.7,2.0,0-12,11–24 meses,0
0383-CLDDA,0,Female,0,0,0,69,0,1,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),85.35,5897.4,1.2369565217391303,48+,25+ meses,6
0384-LPITE,0,Male,0,0,0,40,0,0,DSL,1,1,1,0,1,1,One year,0,Credit card (automatic),62.05,2511.55,1.55125,24-48,25+ meses,5
0384-RVBPI,0,Male,0,0,0,20,0,0,DSL,1,0,1,0,0,1,Month-to-month,0,Credit card (automatic),64.4,1398.6,3.22,12-24,11–24 meses,3
0386-CWRGM,0,Female,0,1,1,46,0,0,No,0,0,0,0,0,0,Two year,0,Mailed check,19.4,967.85,0.42173913043478256,24-48,25+ meses,0
0388-EOPEX,1,Female,0,1,0,2,0,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,139.4,37.2,0-12,0–10 meses,1
0390-DCFDQ,1,Female,1,1,0,1,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.45,70.45,70.45,0-12,0–10 meses,0
0392-BZIUW,0,Female,0,1,0,72,0,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.0,7589.8,1.4583333333333333,48+,25+ meses,5
0394-YONDK,0,Male,0,1,1,70,0,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.15,1790.15,0.35928571428571426,48+,25+ meses,1
0396-HUJBP,0,Female,0,0,0,2,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.3,44.4,9.65,0-12,0–10 meses,0
0396-UKGAI,0,Male,0,0,1,23,0,0,DSL,0,1,0,1,0,0,Month-to-month,1,Bank transfer (automatic),55.3,1284.2,2.404347826086956,12-24,11–24 meses,2
0396-YCHWO,0,Male,0,1,0,36,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.4,3474.2,2.6500000000000004,24-48,25+ meses,3
0397-GZBBC,1,Male,1,1,0,59,0,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),93.85,5574.75,1.5906779661016948,48+,25+ meses,3
0397-ZXWQF,0,Male,0,0,0,67,0,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.5,1430.95,0.30597014925373134,48+,25+ meses,0
0401-WDBXM,0,Male,0,1,1,72,0,1,Fiber optic,1,0,1,0,1,1,Two year,1,Bank transfer (automatic),105.55,7542.25,1.4659722222222222,48+,25+ meses,5
0402-CQAJN,1,Female,0,0,0,37,0,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),101.9,3545.35,2.754054054054054,24-48,25+ meses,5
0402-OAMEN,0,Female,0,1,1,72,0,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.45,1709.1,0.33958333333333335,48+,25+ meses,1
0404-AHASP,0,Male,0,1,0,72,0,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),19.7,1421.9,0.2736111111111111,48+,25+ meses,0
0404-SWRVG,1,Male,0,0,0,3,0,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,229.55,24.8,0-12,0–10 meses,1
0406-BPDVR,1,Female,1,1,0,54,0,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),101.5,5373.1,1.8796296296296295,48+,25+ meses,4
0407-BDJKB,1,Male,0,1,0,60,0,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.75,5742.9,1.5958333333333334,48+,25+ meses,4
0409-WTMPL,0,Female,0,1,0,58,0,1,Fiber optic,1,1,1,0,1,1,One year,1,Credit card (automatic),110.65,6526.65,1.9077586206896553,48+,25+ meses,6
0410-IPFTY,0,Female,0,1,0,31,0,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),83.85,2674.15,2.704838709677419,24-48,25+ meses,2
0411-EZJZE,0,Female,0,0,0,3,0,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,60.25,170.5,20.083333333333332,0-12,0–10 meses,2
0412-UCCNP,0,Male,0,0,0,55,0,0,DSL,1,0,1,1,0,0,Two year,1,Electronic check,59.2,3175.85,1.0763636363636364,48+,25+ meses,3
0415-MOSGF,1,Female,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,44.4,44.4,0-12,0–10 meses,0
0419-YAAPX,0,Male,0,1,0,49,0,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Credit card (automatic),85.3,4297.95,1.7408163265306122,48+,25+ meses,2
0420-BWTPW,1,Male,0,0,1,8,0,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.5,215.2,3.1875,0-12,0–10 meses,0
0420-HLGXF,0,Female,1,0,0,39,0,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.75,4036.0,2.5576923076923075,24-48,25+ meses,4
0420-TXVSG,0,Male,0,1,0,66,0,1,DSL,1,1,1,0,0,0,Two year,1,Credit card (automatic),66.1,4428.45,1.0015151515151515,48+,25+ meses,4
0422-OHQHQ,0,Female,0,1,1,15,0,0,No,0,0,0,0,0,0,One year,0,Mailed check,20.55,295.95,1.37,12-24,11–24 meses,0
0422-UXFAP,0,Female,0,1,0,51,0,1,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,98.85,4947.55,1.938235294117647,48+,25+ meses,4
0423-UDIJQ,0,Male,1,0,0,9,0,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,49.2,447.9,5.466666666666667,0-12,0–10 meses,1
0426-TIRNE,1,Female,0,0,0,1,0,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.9,20.9,20.9,0-12,0–10 meses,0
0428-AXXLJ,0,Male,0,0,0,25,0,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.5,516.3,0.78,24-48,25+ meses,0
0428-IKYCP,0,Male,0,1,0,22,0,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Bank transfer (automatic),87.0,1850.65,3.9545454545454546,12-24,11–24 meses,2
0430-IHCDJ,0,Male,0,0,0,15,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,49.0,749.25,3.2666666666666666,12-24,11–24 meses,1
0431-APWVY,1,Female,0,1,1,28,0,0,Fiber optic,0,0,0,0,1,1,One year,1,Bank transfer (automatic),90.1,2598.95,3.2178571428571425,24-48,25+ meses,2
0432-CAJZV,0,Male,0,0,0,3,0,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Mailed check,90.7,237.65,30.233333333333334,0-12,0–10 meses,2
0434-CSFON,0,Female,0,1,0,47,0,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.5,4707.1,2.1382978723404253,24-48,25+ meses,4
0436-TWFFZ,0,Female,0,0,0,67,0,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,85.25,5714.2,1.2723880597014925,48+,25+ meses,6
0439-IFYUN,0,Female,1,0,0,18,0,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,1294.6,4.15,12-24,11–24 meses,1
0440-EKDCF,0,Male,0,1,0,62,0,0,DSL,0,1,1,1,0,0,Two year,1,Credit card (automatic),60.15,3753.2,0.9701612903225806,48+,25+ meses,3
0440-MOGPM,0,Female,0,0,0,41,0,1,DSL,0,1,1,0,1,1,One year,1,Electronic check,80.55,3263.9,1.9646341463414634,24-48,25+ meses,5
0440-QEXBZ,0,Female,0,0,0,44,0,1,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,50.15,2139.1,1.1397727272727272,24-48,25+ meses,1
0440-UEDAI,0,Female,0,0,0,53,0,0,Fiber optic,0,1,1,1,0,1,One year,1,Credit card (automatic),94.45,5042.75,1.7820754716981133,48+,25+ meses,4
0442-TDYUO,0,Male,0,1,0,48,0,0,No,0,0,0,0,0,0,Two year,1,Mailed check,20.05,1036.0,0.41770833333333335,48+,25+ meses,0
0442-ZXKVS,0,Female,1,1,0,54,0,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),115.6,6431.05,2.140740740740741,48+,25+ meses,7
0447-BEMNG,1,Female,0,1,0,48,0,0,DSL,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),45.3,2145.0,0.94375,48+,25+ meses,3
0447-RXSGD,0,Male,0,0,0,24,0,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),99.65,2404.85,4.152083333333334,24-48,25+ meses,4
0454-OKRCT,0,Male,0,0,0,33,0,0,Fiber optic,0,1,0,1,0,0,Two year,0,Bank transfer (automatic),80.6,2651.1,2.4424242424242424,24-48,25+ meses,2
0455-ENTCR,0,Male,0,1,0,66,0,1,DSL,1,1,0,1,1,1,Two year,0,Electronic check,85.25,5538.35,1.2916666666666667,48+,25+ meses,6
0455-XFASS,0,Female,0,1,1,3,0,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.55,200.2,23.183333333333334,0-12,0–10 meses,0
0458-HEUZG,0,Female,0,0,0,13,0,0,DSL,0,0,1,1,0,0,Two year,0,Mailed check,35.4,450.4,2.723076923076923,12-24,11–24 meses,2
0459-SPZHJ,0,Male,0,1,1,63,0,1,DSL,1,1,1,0,1,1,Two year,0,Credit card (automatic),83.5,5435.0,1.3253968253968254,48+,25+ meses,6
0461-CVKMU,1,Female,0,1,1,23,0,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,83.8,1900.25,3.643478260869565,12-24,11–24 meses,3
0463-TXOAK,0,Male,0,0,1,52,0,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.6,1334.5,0.49230769230769234,48+,25+ meses,1
0463-WZZKO,0,Male,0,0,0,3,0,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),20.75,67.1,6.916666666666667,0-12,0–10 meses,0
0463-ZSDNT,0,Male,0,0,0,10,0,0,DSL,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),56.75,503.25,5.675,0-12,11–24 meses,1
0464-WJTKO,0,Female,0,1,1,72,0,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.1,1460.85,0.2791666666666667,48+,25+ meses,0
